"order_date";"market";"target_profit"
"2012-2-14";"LATAM";684
"2012-2-15";"LATAM";194
"2012-2-16";"LATAM";96
"2012-2-17";"LATAM";46
"2012-2-18";"LATAM";2123
"2012-2-19";"LATAM";14
"2012-2-20";"LATAM";63
"2012-2-21";"LATAM";232
"2012-2-22";"LATAM";21
"2012-2-23";"LATAM";103
"2012-2-24";"LATAM";47
"2012-2-25";"LATAM";14
"2012-2-26";"LATAM";64
"2012-2-27";"LATAM";5
"2012-2-28";"LATAM";0
"2012-2-29";"LATAM";8
"2012-3-1";"LATAM";171
"2012-3-2";"LATAM";5
"2012-3-3";"LATAM";30
"2012-3-4";"LATAM";77
"2012-3-5";"LATAM";117
"2012-3-6";"LATAM";87
"2012-3-7";"LATAM";38
"2012-3-8";"LATAM";19
"2012-3-9";"LATAM";568
"2012-3-10";"LATAM";45
"2012-3-11";"LATAM";56
"2012-3-12";"LATAM";1371
"2012-3-13";"LATAM";322
"2012-3-14";"LATAM";106
"2012-3-15";"LATAM";111
"2012-3-16";"LATAM";476
"2012-3-17";"LATAM";16
"2012-3-18";"LATAM";36
"2012-3-19";"LATAM";394
"2012-3-20";"LATAM";302
"2012-3-21";"LATAM";5
"2012-3-22";"LATAM";91
"2012-3-23";"LATAM";6
"2012-3-24";"LATAM";33
"2012-3-25";"LATAM";5
"2012-3-26";"LATAM";545
"2012-3-27";"LATAM";252
"2012-3-28";"LATAM";15
"2012-3-29";"LATAM";246
"2012-3-30";"LATAM";192
"2012-3-31";"LATAM";9
"2012-4-1";"LATAM";32
"2012-4-2";"LATAM";73
"2012-4-3";"LATAM";64
"2012-4-4";"LATAM";306
"2012-4-5";"LATAM";106
"2012-4-6";"LATAM";274
"2012-4-7";"LATAM";476
"2012-4-8";"LATAM";63
"2012-4-9";"LATAM";154
"2012-4-10";"LATAM";19
"2012-4-11";"LATAM";352
"2012-4-12";"LATAM";42
"2012-4-13";"LATAM";1847
"2012-4-14";"LATAM";854
"2012-4-15";"LATAM";48
"2012-4-16";"LATAM";761
"2012-4-17";"LATAM";338
"2012-4-18";"LATAM";1096
"2012-4-19";"LATAM";337
"2012-4-20";"LATAM";378
"2012-4-21";"LATAM";105
"2012-4-22";"LATAM";514
"2012-4-23";"LATAM";213
"2012-4-24";"LATAM";11
"2012-4-25";"LATAM";71
"2012-4-26";"LATAM";70
"2012-4-27";"LATAM";106
"2012-4-28";"LATAM";469
"2012-4-29";"LATAM";205
"2012-4-30";"LATAM";282
"2012-5-1";"LATAM";425
"2012-5-2";"LATAM";23
"2012-5-3";"LATAM";1036
"2012-5-4";"LATAM";1727
"2012-5-5";"LATAM";39
"2012-5-6";"LATAM";31
"2012-5-7";"LATAM";1272
"2012-5-8";"LATAM";333
"2012-5-9";"LATAM";85
"2012-5-10";"LATAM";293
"2012-5-11";"LATAM";48
"2012-5-12";"LATAM";75
"2012-5-13";"LATAM";9
"2012-5-14";"LATAM";668
"2012-5-15";"LATAM";158
"2012-5-16";"LATAM";647
"2012-5-17";"LATAM";10
"2012-5-18";"LATAM";217
"2012-5-19";"LATAM";0
"2012-5-20";"LATAM";17
"2012-5-21";"LATAM";1459
"2012-5-22";"LATAM";20
"2012-5-23";"LATAM";779
"2012-5-24";"LATAM";570
"2012-5-25";"LATAM";458
"2012-5-26";"LATAM";11
"2012-5-27";"LATAM";1
"2012-5-28";"LATAM";621
"2012-5-29";"LATAM";402
"2012-5-30";"LATAM";58
"2012-5-31";"LATAM";5
"2012-6-1";"LATAM";2089
"2012-6-2";"LATAM";490
"2012-6-3";"LATAM";62
"2012-6-4";"LATAM";237
"2012-6-5";"LATAM";364
"2012-6-6";"LATAM";257
"2012-6-7";"LATAM";206
"2012-6-8";"LATAM";437
"2012-6-9";"LATAM";46
"2012-6-10";"LATAM";647
"2012-6-11";"LATAM";121
"2012-6-12";"LATAM";119
"2012-6-13";"LATAM";722
"2012-6-14";"LATAM";21
"2012-6-15";"LATAM";575
"2012-6-16";"LATAM";65
"2012-6-17";"LATAM";239
"2012-6-18";"LATAM";64
"2012-6-19";"LATAM";66
"2012-6-20";"LATAM";15
"2012-6-21";"LATAM";437
"2012-6-22";"LATAM";295
"2012-6-23";"LATAM";5
"2012-6-24";"LATAM";1
"2012-6-25";"LATAM";84
"2012-6-26";"LATAM";963
"2012-6-27";"LATAM";15
"2012-6-28";"LATAM";203
"2012-6-29";"LATAM";243
"2012-6-30";"LATAM";15
"2012-7-1";"LATAM";20
"2012-7-2";"LATAM";239
"2012-7-3";"LATAM";126
"2012-7-4";"LATAM";609
"2012-7-5";"LATAM";46
"2012-7-6";"LATAM";701
"2012-7-7";"LATAM";67
"2012-7-8";"LATAM";3
"2012-7-9";"LATAM";1885
"2012-7-10";"LATAM";141
"2012-7-11";"LATAM";270
"2012-7-12";"LATAM";139
"2012-7-13";"LATAM";135
"2012-7-14";"LATAM";826
"2012-7-15";"LATAM";38
"2012-7-16";"LATAM";32
"2012-7-17";"LATAM";74
"2012-7-18";"LATAM";54
"2012-7-19";"LATAM";16
"2012-7-20";"LATAM";153
"2012-7-21";"LATAM";1510
"2012-7-22";"LATAM";83
"2012-7-23";"LATAM";60
"2012-7-24";"LATAM";478
"2012-7-25";"LATAM";326
"2012-7-26";"LATAM";262
"2012-7-27";"LATAM";870
"2012-7-28";"LATAM";45
"2012-7-29";"LATAM";18
"2012-7-30";"LATAM";12
"2012-7-31";"LATAM";721
"2012-8-1";"LATAM";57
"2012-8-2";"LATAM";14
"2012-8-3";"LATAM";261
"2012-8-4";"LATAM";41
"2012-8-5";"LATAM";9
"2012-8-6";"LATAM";453
"2012-8-7";"LATAM";922
"2012-8-8";"LATAM";36
"2012-8-9";"LATAM";71
"2012-8-10";"LATAM";35
"2012-8-11";"LATAM";113
"2012-8-12";"LATAM";82
"2012-8-13";"LATAM";18
"2012-8-14";"LATAM";111
"2012-8-15";"LATAM";80
"2012-8-16";"LATAM";553
"2012-8-17";"LATAM";310
"2012-8-18";"LATAM";355
"2012-8-19";"LATAM";91
"2012-8-20";"LATAM";975
"2012-8-21";"LATAM";7
"2012-8-22";"LATAM";268
"2012-8-23";"LATAM";20
"2012-8-24";"LATAM";11
"2012-8-25";"LATAM";189
"2012-8-26";"LATAM";714
"2012-8-27";"LATAM";155
"2012-8-28";"LATAM";65
"2012-8-29";"LATAM";31
"2012-8-30";"LATAM";21
"2012-8-31";"LATAM";18
"2012-9-1";"LATAM";9
"2012-9-2";"LATAM";1
"2012-9-3";"LATAM";871
"2012-9-4";"LATAM";117
"2012-9-5";"LATAM";548
"2012-9-6";"LATAM";239
"2012-9-7";"LATAM";11
"2012-9-8";"LATAM";48
"2012-9-9";"LATAM";149
"2012-9-10";"LATAM";64
"2012-9-11";"LATAM";268
"2012-9-12";"LATAM";423
"2012-9-13";"LATAM";2882
"2012-9-14";"LATAM";443
"2012-9-15";"LATAM";431
"2012-9-16";"LATAM";22
"2012-9-17";"LATAM";37
"2012-9-18";"LATAM";91
"2012-9-19";"LATAM";14
"2012-9-20";"LATAM";363
"2012-9-21";"LATAM";362
"2012-9-22";"LATAM";53
"2012-9-23";"LATAM";96
"2012-9-24";"LATAM";411
"2012-9-25";"LATAM";15
"2012-9-26";"LATAM";1682
"2012-9-27";"LATAM";8
"2012-9-28";"LATAM";192
"2012-9-29";"LATAM";184
"2012-9-30";"LATAM";1529
"2012-10-1";"LATAM";414
"2012-10-2";"LATAM";7
"2012-10-3";"LATAM";205
"2012-10-4";"LATAM";65
"2012-10-5";"LATAM";1076
"2012-10-6";"LATAM";460
"2012-10-7";"LATAM";18
"2012-10-8";"LATAM";144
"2012-10-9";"LATAM";1128
"2012-10-10";"LATAM";113
"2012-10-11";"LATAM";827
"2012-10-12";"LATAM";2
"2012-10-13";"LATAM";948
"2012-10-14";"LATAM";19
"2012-10-15";"LATAM";8
"2012-10-16";"LATAM";627
"2012-10-17";"LATAM";134
"2012-10-18";"LATAM";109
"2012-10-19";"LATAM";1231
"2012-10-20";"LATAM";265
"2012-10-21";"LATAM";48
"2012-10-22";"LATAM";2322
"2012-10-23";"LATAM";1023
"2012-10-24";"LATAM";1375
"2012-10-25";"LATAM";595
"2012-10-26";"LATAM";56
"2012-10-27";"LATAM";40
"2012-10-28";"LATAM";23
"2012-10-29";"LATAM";232
"2012-10-30";"LATAM";44
"2012-10-31";"LATAM";95
"2012-11-1";"LATAM";221
"2012-11-2";"LATAM";3010
"2012-11-3";"LATAM";99
"2012-11-4";"LATAM";68
"2012-11-5";"LATAM";749
"2012-11-6";"LATAM";803
"2012-11-7";"LATAM";510
"2012-11-8";"LATAM";578
"2012-11-9";"LATAM";171
"2012-11-10";"LATAM";672
"2012-11-11";"LATAM";196
"2012-11-12";"LATAM";567
"2012-11-13";"LATAM";2136
"2012-11-14";"LATAM";244
"2012-11-15";"LATAM";57
"2012-11-16";"LATAM";180
"2012-11-17";"LATAM";364
"2012-11-18";"LATAM";18
"2012-11-19";"LATAM";343
"2012-11-20";"LATAM";342
"2012-11-21";"LATAM";694
"2012-11-22";"LATAM";397
"2012-11-23";"LATAM";60
"2012-11-24";"LATAM";66
"2012-11-25";"LATAM";39
"2012-11-26";"LATAM";794
"2012-11-27";"LATAM";74
"2012-11-28";"LATAM";2289
"2012-11-29";"LATAM";1092
"2012-11-30";"LATAM";294
"2012-12-1";"LATAM";336
"2012-12-2";"LATAM";5
"2012-12-3";"LATAM";1729
"2012-12-4";"LATAM";360
"2012-12-5";"LATAM";94
"2012-12-6";"LATAM";1814
"2012-12-7";"LATAM";279
"2012-12-8";"LATAM";0
"2012-12-9";"LATAM";39
"2012-12-10";"LATAM";8
"2012-12-11";"LATAM";725
"2012-12-12";"LATAM";6
"2012-12-13";"LATAM";415
"2012-12-14";"LATAM";187
"2012-12-15";"LATAM";16
"2012-12-16";"LATAM";25
"2012-12-17";"LATAM";584
"2012-12-18";"LATAM";542
"2012-12-19";"LATAM";562
"2012-12-20";"LATAM";1748
"2012-12-21";"LATAM";242
"2012-12-22";"LATAM";644
"2012-12-23";"LATAM";39
"2012-12-24";"LATAM";77
"2012-12-25";"LATAM";161
"2012-12-26";"LATAM";2579
"2012-12-27";"LATAM";258
"2012-12-28";"LATAM";12
"2012-12-29";"LATAM";7
"2012-12-30";"LATAM";27
"2012-12-31";"LATAM";397
"2013-1-1";"LATAM";66
"2013-1-2";"LATAM";958
"2013-1-3";"LATAM";7
"2013-1-4";"LATAM";1875
"2013-1-5";"LATAM";98
"2013-1-6";"LATAM";14
"2013-1-7";"LATAM";495
"2013-1-8";"LATAM";266
"2013-1-9";"LATAM";18
"2013-1-10";"LATAM";617
"2013-1-11";"LATAM";87
"2013-1-12";"LATAM";2
"2013-1-13";"LATAM";65
"2013-1-14";"LATAM";78
"2013-1-15";"LATAM";55
"2013-1-16";"LATAM";24
"2013-1-17";"LATAM";7
"2013-1-18";"LATAM";116
"2013-1-19";"LATAM";413
"2013-1-20";"LATAM";12
"2013-1-21";"LATAM";14
"2013-1-22";"LATAM";10
"2013-1-23";"LATAM";508
"2013-1-24";"LATAM";53
"2013-1-25";"LATAM";24
"2013-1-26";"LATAM";10
"2013-1-27";"LATAM";749
"2013-1-28";"LATAM";1916
"2013-1-29";"LATAM";28
"2013-1-30";"LATAM";158
"2013-1-31";"LATAM";140
"2013-2-1";"LATAM";456
"2013-2-2";"LATAM";170
"2013-2-3";"LATAM";48
"2013-2-4";"LATAM";153
"2013-2-5";"LATAM";2
"2013-2-6";"LATAM";117
"2013-2-7";"LATAM";303
"2013-2-8";"LATAM";9
"2013-2-9";"LATAM";103
"2013-2-10";"LATAM";76
"2013-2-11";"LATAM";1195
"2013-2-12";"LATAM";84
"2013-2-13";"LATAM";19
"2013-2-14";"LATAM";160
"2013-2-15";"LATAM";46
"2013-2-16";"LATAM";29
"2013-2-17";"LATAM";12
"2013-2-18";"LATAM";1047
"2013-2-19";"LATAM";315
"2013-2-20";"LATAM";24
"2013-2-21";"LATAM";20
"2013-2-22";"LATAM";6
"2013-2-23";"LATAM";60
"2013-2-24";"LATAM";7
"2013-2-25";"LATAM";781
"2013-2-26";"LATAM";1406
"2013-2-27";"LATAM";40
"2013-2-28";"LATAM";30
"2013-3-1";"LATAM";910
"2013-3-2";"LATAM";27
"2013-3-3";"LATAM";15
"2013-3-4";"LATAM";68
"2013-3-5";"LATAM";279
"2013-3-6";"LATAM";525
"2013-3-7";"LATAM";145
"2013-3-8";"LATAM";494
"2013-3-9";"LATAM";174
"2013-3-10";"LATAM";29
"2013-3-11";"LATAM";179
"2013-3-12";"LATAM";175
"2013-3-13";"LATAM";226
"2013-3-14";"LATAM";288
"2013-3-15";"LATAM";244
"2013-3-16";"LATAM";186
"2013-3-17";"LATAM";13
"2013-3-18";"LATAM";142
"2013-3-19";"LATAM";1883
"2013-3-20";"LATAM";690
"2013-3-21";"LATAM";56
"2013-3-22";"LATAM";30
"2013-3-23";"LATAM";123
"2013-3-24";"LATAM";62
"2013-3-25";"LATAM";137
"2013-3-26";"LATAM";24
"2013-3-27";"LATAM";1063
"2013-3-28";"LATAM";186
"2013-3-29";"LATAM";436
"2013-3-30";"LATAM";9
"2013-3-31";"LATAM";19
"2013-4-1";"LATAM";91
"2013-4-2";"LATAM";13
"2013-4-3";"LATAM";31
"2013-4-4";"LATAM";3
"2013-4-5";"LATAM";472
"2013-4-6";"LATAM";25
"2013-4-7";"LATAM";108
"2013-4-8";"LATAM";3907
"2013-4-9";"LATAM";183
"2013-4-10";"LATAM";174
"2013-4-11";"LATAM";12
"2013-4-12";"LATAM";803
"2013-4-13";"LATAM";290
"2013-4-14";"LATAM";14
"2013-4-15";"LATAM";131
"2013-4-16";"LATAM";1135
"2013-4-17";"LATAM";41
"2013-4-18";"LATAM";393
"2013-4-19";"LATAM";485
"2013-4-20";"LATAM";299
"2013-4-21";"LATAM";14
"2013-4-22";"LATAM";207
"2013-4-23";"LATAM";432
"2013-4-24";"LATAM";399
"2013-4-25";"LATAM";219
"2013-4-26";"LATAM";2102
"2013-4-27";"LATAM";11
"2013-4-28";"LATAM";3
"2013-4-29";"LATAM";248
"2013-4-30";"LATAM";593
"2013-5-1";"LATAM";279
"2013-5-2";"LATAM";6
"2013-5-3";"LATAM";481
"2013-5-4";"LATAM";195
"2013-5-5";"LATAM";86
"2013-5-6";"LATAM";314
"2013-5-7";"LATAM";1309
"2013-5-8";"LATAM";11
"2013-5-9";"LATAM";311
"2013-5-10";"LATAM";253
"2013-5-11";"LATAM";300
"2013-5-12";"LATAM";152
"2013-5-13";"LATAM";395
"2013-5-14";"LATAM";456
"2013-5-15";"LATAM";44
"2013-5-16";"LATAM";141
"2013-5-17";"LATAM";293
"2013-5-18";"LATAM";194
"2013-5-19";"LATAM";59
"2013-5-20";"LATAM";306
"2013-5-21";"LATAM";1385
"2013-5-22";"LATAM";2
"2013-5-23";"LATAM";152
"2013-5-24";"LATAM";4054
"2013-5-25";"LATAM";3
"2013-5-26";"LATAM";11
"2013-5-27";"LATAM";67
"2013-5-28";"LATAM";273
"2013-5-29";"LATAM";877
"2013-5-30";"LATAM";197
"2013-5-31";"LATAM";156
"2013-6-1";"LATAM";582
"2013-6-2";"LATAM";5
"2013-6-3";"LATAM";466
"2013-6-4";"LATAM";1312
"2013-6-5";"LATAM";827
"2013-6-6";"LATAM";983
"2013-6-7";"LATAM";1180
"2013-6-8";"LATAM";802
"2013-6-9";"LATAM";2
"2013-6-10";"LATAM";1447
"2013-6-11";"LATAM";1021
"2013-6-12";"LATAM";939
"2013-6-13";"LATAM";493
"2013-6-14";"LATAM";730
"2013-6-15";"LATAM";491
"2013-6-16";"LATAM";14
"2013-6-17";"LATAM";1012
"2013-6-18";"LATAM";423
"2013-6-19";"LATAM";1457
"2013-6-20";"LATAM";184
"2013-6-21";"LATAM";376
"2013-6-22";"LATAM";19
"2013-6-23";"LATAM";91
"2013-6-24";"LATAM";1557
"2013-6-25";"LATAM";774
"2013-6-26";"LATAM";1011
"2013-6-27";"LATAM";269
"2013-6-28";"LATAM";485
"2013-6-29";"LATAM";68
"2013-6-30";"LATAM";71
"2013-7-1";"LATAM";172
"2013-7-2";"LATAM";1146
"2013-7-3";"LATAM";39
"2013-7-4";"LATAM";361
"2013-7-5";"LATAM";177
"2013-7-6";"LATAM";259
"2013-7-7";"LATAM";20
"2013-7-8";"LATAM";332
"2013-7-9";"LATAM";297
"2013-7-10";"LATAM";5
"2013-7-11";"LATAM";256
"2013-7-12";"LATAM";703
"2013-7-13";"LATAM";20
"2013-7-14";"LATAM";94
"2013-7-15";"LATAM";52
"2013-7-16";"LATAM";595
"2013-7-17";"LATAM";85
"2013-7-18";"LATAM";63
"2013-7-19";"LATAM";249
"2013-7-20";"LATAM";767
"2013-7-21";"LATAM";18
"2013-7-22";"LATAM";1678
"2013-7-23";"LATAM";446
"2013-7-24";"LATAM";380
"2013-7-25";"LATAM";650
"2013-7-26";"LATAM";55
"2013-7-27";"LATAM";31
"2013-7-28";"LATAM";34
"2013-7-29";"LATAM";62
"2013-7-30";"LATAM";2
"2013-7-31";"LATAM";368
"2013-8-1";"LATAM";528
"2013-8-2";"LATAM";586
"2013-8-3";"LATAM";12
"2013-8-4";"LATAM";82
"2013-8-5";"LATAM";92
"2013-8-6";"LATAM";710
"2013-8-7";"LATAM";155
"2013-8-8";"LATAM";550
"2013-8-9";"LATAM";806
"2013-8-10";"LATAM";3
"2013-8-11";"LATAM";10
"2013-8-12";"LATAM";280
"2013-8-13";"LATAM";866
"2013-8-14";"LATAM";1262
"2013-8-15";"LATAM";368
"2013-8-16";"LATAM";2219
"2013-8-17";"LATAM";19
"2013-8-18";"LATAM";2
"2013-8-19";"LATAM";219
"2013-8-20";"LATAM";643
"2013-8-21";"LATAM";25
"2013-8-22";"LATAM";630
"2013-8-23";"LATAM";134
"2013-8-24";"LATAM";6
"2013-8-25";"LATAM";36
"2013-8-26";"LATAM";73
"2013-8-27";"LATAM";893
"2013-8-28";"LATAM";501
"2013-8-29";"LATAM";207
"2013-8-30";"LATAM";234
"2013-8-31";"LATAM";7
"2013-9-1";"LATAM";5
"2013-9-2";"LATAM";284
"2013-9-3";"LATAM";120
"2013-9-4";"LATAM";60
"2013-9-5";"LATAM";16
"2013-9-6";"LATAM";681
"2013-9-7";"LATAM";208
"2013-9-8";"LATAM";8
"2013-9-9";"LATAM";387
"2013-9-10";"LATAM";280
"2013-9-11";"LATAM";16
"2013-9-12";"LATAM";256
"2013-9-13";"LATAM";354
"2013-9-14";"LATAM";441
"2013-9-15";"LATAM";106
"2013-9-16";"LATAM";1280
"2013-9-17";"LATAM";260
"2013-9-18";"LATAM";69
"2013-9-19";"LATAM";1313
"2013-9-20";"LATAM";2640
"2013-9-21";"LATAM";1827
"2013-9-22";"LATAM";3
"2013-9-23";"LATAM";117
"2013-9-24";"LATAM";35
"2013-9-25";"LATAM";556
"2013-9-26";"LATAM";927
"2013-9-27";"LATAM";88
"2013-9-28";"LATAM";485
"2013-9-29";"LATAM";22
"2013-9-30";"LATAM";401
"2013-10-1";"LATAM";107
"2013-10-2";"LATAM";1282
"2013-10-3";"LATAM";22
"2013-10-4";"LATAM";616
"2013-10-5";"LATAM";8
"2013-10-6";"LATAM";42
"2013-10-7";"LATAM";463
"2013-10-8";"LATAM";621
"2013-10-9";"LATAM";961
"2013-10-10";"LATAM";260
"2013-10-11";"LATAM";48
"2013-10-12";"LATAM";390
"2013-10-13";"LATAM";619
"2013-10-14";"LATAM";35
"2013-10-15";"LATAM";1852
"2013-10-16";"LATAM";526
"2013-10-17";"LATAM";174
"2013-10-18";"LATAM";1264
"2013-10-19";"LATAM";110
"2013-10-20";"LATAM";112
"2013-10-21";"LATAM";889
"2013-10-22";"LATAM";522
"2013-10-23";"LATAM";1546
"2013-10-24";"LATAM";270
"2013-10-25";"LATAM";23
"2013-10-26";"LATAM";721
"2013-10-27";"LATAM";43
"2013-10-28";"LATAM";34
"2013-10-29";"LATAM";1317
"2013-10-30";"LATAM";288
"2013-10-31";"LATAM";97
"2013-11-1";"LATAM";96
"2013-11-2";"LATAM";18
"2013-11-3";"LATAM";10
"2013-11-4";"LATAM";306
"2013-11-5";"LATAM";578
"2013-11-6";"LATAM";475
"2013-11-7";"LATAM";126
"2013-11-8";"LATAM";1128
"2013-11-9";"LATAM";373
"2013-11-10";"LATAM";72
"2013-11-11";"LATAM";427
"2013-11-12";"LATAM";63
"2013-11-13";"LATAM";1185
"2013-11-14";"LATAM";954
"2013-11-15";"LATAM";317
"2013-11-16";"LATAM";320
"2013-11-17";"LATAM";51
"2013-11-18";"LATAM";70
"2013-11-19";"LATAM";1605
"2013-11-20";"LATAM";392
"2013-11-21";"LATAM";292
"2013-11-22";"LATAM";24
"2013-11-23";"LATAM";596
"2013-11-24";"LATAM";78
"2013-11-25";"LATAM";39
"2013-11-26";"LATAM";163
"2013-11-27";"LATAM";344
"2013-11-28";"LATAM";1128
"2013-11-29";"LATAM";199
"2013-11-30";"LATAM";1
"2013-12-1";"LATAM";55
"2013-12-2";"LATAM";80
"2013-12-3";"LATAM";329
"2013-12-4";"LATAM";3646
"2013-12-5";"LATAM";427
"2013-12-6";"LATAM";951
"2013-12-7";"LATAM";83
"2013-12-8";"LATAM";213
"2013-12-9";"LATAM";1573
"2013-12-10";"LATAM";421
"2013-12-11";"LATAM";1023
"2013-12-12";"LATAM";103
"2013-12-13";"LATAM";706
"2013-12-14";"LATAM";38
"2013-12-15";"LATAM";11
"2013-12-16";"LATAM";425
"2013-12-17";"LATAM";372
"2013-12-18";"LATAM";159
"2013-12-19";"LATAM";1081
"2013-12-20";"LATAM";178
"2013-12-21";"LATAM";621
"2013-12-22";"LATAM";43
"2013-12-23";"LATAM";805
"2013-12-24";"LATAM";373
"2013-12-25";"LATAM";1054
"2013-12-26";"LATAM";736
"2013-12-27";"LATAM";275
"2013-12-28";"LATAM";102
"2013-12-29";"LATAM";46
"2013-12-30";"LATAM";56
"2013-12-31";"LATAM";90
"2014-1-1";"LATAM";1
"2014-1-2";"LATAM";191
"2014-1-3";"LATAM";43
"2014-1-4";"LATAM";20
"2014-1-5";"LATAM";26
"2014-1-6";"LATAM";40
"2014-1-7";"LATAM";65
"2014-1-8";"LATAM";116
"2014-1-9";"LATAM";153
"2014-1-10";"LATAM";15
"2014-1-11";"LATAM";26
"2014-1-12";"LATAM";93
"2014-1-13";"LATAM";86
"2014-1-14";"LATAM";136
"2014-1-15";"LATAM";1005
"2014-1-16";"LATAM";1074
"2014-1-17";"LATAM";117
"2014-1-18";"LATAM";592
"2014-1-19";"LATAM";48
"2014-1-20";"LATAM";39
"2014-1-21";"LATAM";787
"2014-1-22";"LATAM";588
"2014-1-23";"LATAM";76
"2014-1-24";"LATAM";474
"2014-1-25";"LATAM";18
"2014-1-26";"LATAM";71
"2014-1-27";"LATAM";316
"2014-1-28";"LATAM";41
"2014-1-29";"LATAM";54
"2014-1-30";"LATAM";15
"2014-1-31";"LATAM";77
"2014-2-1";"LATAM";101
"2014-2-2";"LATAM";14
"2014-2-3";"LATAM";31
"2014-2-4";"LATAM";1715
"2014-2-5";"LATAM";80
"2014-2-6";"LATAM";30
"2014-2-7";"LATAM";39
"2014-2-8";"LATAM";23
"2014-2-9";"LATAM";113
"2014-2-10";"LATAM";22
"2014-2-11";"LATAM";40
"2014-2-12";"LATAM";303
"2014-2-13";"LATAM";80
"2014-2-14";"LATAM";72
"2014-2-15";"LATAM";76
"2014-2-16";"LATAM";31
"2014-2-17";"LATAM";56
"2014-2-18";"LATAM";81
"2014-2-19";"LATAM";300
"2014-2-20";"LATAM";42
"2014-2-21";"LATAM";45
"2014-2-22";"LATAM";146
"2014-2-23";"LATAM";56
"2014-2-24";"LATAM";25
"2014-2-25";"LATAM";28
"2014-2-26";"LATAM";876
"2014-2-27";"LATAM";47
"2014-2-28";"LATAM";90
"2014-3-1";"LATAM";221
"2014-3-2";"LATAM";14
"2014-3-3";"LATAM";729
"2014-3-4";"LATAM";198
"2014-3-5";"LATAM";717
"2014-3-6";"LATAM";244
"2014-3-7";"LATAM";85
"2014-3-8";"LATAM";142
"2014-3-9";"LATAM";42
"2014-3-10";"LATAM";94
"2014-3-11";"LATAM";1125
"2014-3-12";"LATAM";397
"2014-3-13";"LATAM";288
"2014-3-14";"LATAM";154
"2014-3-15";"LATAM";50
"2014-3-16";"LATAM";27
"2014-3-17";"LATAM";1030
"2014-3-18";"LATAM";194
"2014-3-19";"LATAM";2273
"2014-3-20";"LATAM";264
"2014-3-21";"LATAM";722
"2014-3-22";"LATAM";43
"2014-3-23";"LATAM";56
"2014-3-24";"LATAM";1043
"2014-3-25";"LATAM";132
"2014-3-26";"LATAM";77
"2014-3-27";"LATAM";71
"2014-3-28";"LATAM";891
"2014-3-29";"LATAM";32
"2014-3-30";"LATAM";76
"2014-3-31";"LATAM";15
"2014-4-1";"LATAM";628
"2014-4-2";"LATAM";269
"2014-4-3";"LATAM";69
"2014-4-4";"LATAM";239
"2014-4-5";"LATAM";193
"2014-4-6";"LATAM";13
"2014-4-7";"LATAM";33
"2014-4-8";"LATAM";330
"2014-4-9";"LATAM";292
"2014-4-10";"LATAM";325
"2014-4-11";"LATAM";147
"2014-4-12";"LATAM";2
"2014-4-13";"LATAM";24
"2014-4-14";"LATAM";210
"2014-4-15";"LATAM";626
"2014-4-16";"LATAM";1432
"2014-4-17";"LATAM";648
"2014-4-18";"LATAM";428
"2014-4-19";"LATAM";176
"2014-4-20";"LATAM";41
"2014-4-21";"LATAM";119
"2014-4-22";"LATAM";139
"2014-4-23";"LATAM";310
"2014-4-24";"LATAM";39
"2014-4-25";"LATAM";85
"2014-4-26";"LATAM";15
"2014-4-27";"LATAM";409
"2014-4-28";"LATAM";1020
"2014-4-29";"LATAM";189
"2014-4-30";"LATAM";130
"2014-5-1";"LATAM";39
"2014-5-2";"LATAM";82
"2014-5-3";"LATAM";20
"2014-5-4";"LATAM";17
"2014-5-5";"LATAM";159
"2014-5-6";"LATAM";3
"2014-5-7";"LATAM";502
"2014-5-8";"LATAM";294
"2014-5-9";"LATAM";123
"2014-5-10";"LATAM";62
"2014-5-11";"LATAM";68
"2014-5-12";"LATAM";427
"2014-5-13";"LATAM";986
"2014-5-14";"LATAM";20
"2014-5-15";"LATAM";839
"2014-5-16";"LATAM";341
"2014-5-17";"LATAM";8
"2014-5-18";"LATAM";4
"2014-5-19";"LATAM";893
"2014-5-20";"LATAM";1026
"2014-5-21";"LATAM";422
"2014-5-22";"LATAM";233
"2014-5-23";"LATAM";118
"2014-5-24";"LATAM";92
"2014-5-25";"LATAM";40
"2014-5-26";"LATAM";49
"2014-5-27";"LATAM";748
"2014-5-28";"LATAM";139
"2014-5-29";"LATAM";260
"2014-5-30";"LATAM";249
"2014-5-31";"LATAM";2
"2014-6-1";"LATAM";29
"2014-6-2";"LATAM";99
"2014-6-3";"LATAM";27
"2014-6-4";"LATAM";553
"2014-6-5";"LATAM";186
"2014-6-6";"LATAM";70
"2014-6-7";"LATAM";60
"2014-6-8";"LATAM";22
"2014-6-9";"LATAM";769
"2014-6-10";"LATAM";124
"2014-6-11";"LATAM";1116
"2014-6-12";"LATAM";98
"2014-6-13";"LATAM";291
"2014-6-14";"LATAM";451
"2014-6-15";"LATAM";102
"2014-6-16";"LATAM";333
"2014-6-17";"LATAM";135
"2014-6-18";"LATAM";26
"2014-6-19";"LATAM";1600
"2014-6-20";"LATAM";763
"2014-6-21";"LATAM";62
"2014-6-22";"LATAM";85
"2014-6-23";"LATAM";447
"2014-6-24";"LATAM";3724
"2014-6-25";"LATAM";263
"2014-6-26";"LATAM";334
"2014-6-27";"LATAM";568
"2014-6-28";"LATAM";537
"2014-6-29";"LATAM";4
"2014-6-30";"LATAM";93
